hospital_id,date,occupied_beds,occupied_icu,ventilators_in_use,oxygen_cylinders_available,doctors_on_duty,nurses_on_duty
206,2025-08-19,1613,112,50,188,131,332
206,2025-08-20,1685,128,57,150,172,377
206,2025-08-21,1732,131,64,141,169,463
206,2025-08-22,1747,131,66,139,196,569
206,2025-08-23,1669,120,50,172,155,353
206,2025-08-24,1592,114,53,172,147,402
206,2025-08-25,1581,120,49,192,128,292
206,2025-08-26,1699,118,59,171,113,284
206,2025-08-27,1706,124,65,145,189,559
206,2025-08-28,1694,131,66,128,150,430
206,2025-08-29,1600,123,59,162,179,373
206,2025-08-30,1635,122,58,152,159,468
206,2025-08-31,1595,115,57,175,138,324
206,2025-09-01,1662,129,52,158,140,312
206,2025-09-02,1764,130,58,133,138,368
206,2025-09-03,1732,127,62,133,90,252
206,2025-09-04,1641,123,51,118,178,421
206,2025-09-05,1574,118,54,172,95,198
207,2025-08-07,1161,88,32,200,148,406
207,2025-08-08,1248,91,45,208,236,485
207,2025-08-09,1162,86,44,229,98,212
207,2025-08-10,1097,95,47,245,150,328
207,2025-08-11,1080,90,41,238,162,379
207,2025-08-12,1120,91,42,235,170,409
207,2025-08-13,1109,86,43,210,138,285
207,2025-08-14,1182,91,47,205,137,304
207,2025-08-15,1177,88,36,237,110,226
207,2025-08-16,1158,90,43,236,134,317
207,2025-08-17,1070,85,45,236,136,367
207,2025-08-18,1060,82,31,217,116,271
207,2025-08-19,1094,83,35,246,139,353
207,2025-08-20,1202,91,47,210,156,456
207,2025-08-21,1142,88,34,237,152,378
207,2025-08-22,1044,97,45,241,144,357
207,2025-08-23,1225,94,49,221,185,376
207,2025-08-24,1108,79,46,264,135,346
207,2025-08-25,1085,94,52,234,186,537
207,2025-08-26,1182,87,37,229,151,428
207,2025-08-27,1310,89,44,213,141,288
207,2025-08-28,1158,88,48,216,198,405
207,2025-08-29,1085,88,40,222,131,362
207,2025-08-30,1129,88,48,251,128,270
207,2025-08-31,1138,82,42,208,108,311
207,2025-09-01,1126,100,43,219,112,229
207,2025-09-02,1091,93,48,235,138,302
207,2025-09-03,1282,93,42,216,148,433
207,2025-09-04,1087,99,46,253,137,321
207,2025-09-05,1123,94,48,235,196,485
208,2025-08-07,197,30,21,51,137,373
208,2025-08-08,213,37,23,24,138,334
208,2025-08-09,218,33,22,48,154,356
208,2025-08-10,208,33,18,29,125,356
208,2025-08-11,190,33,22,29,182,423
208,2025-08-12,205,28,19,44,173,466
208,2025-08-13,204,30,20,27,92,219
208,2025-08-14,215,35,22,5,161,457
208,2025-08-15,219,34,21,27,226,546
208,2025-08-16,212,36,23,28,99,202
208,2025-08-17,201,34,18,22,132,384
208,2025-08-18,188,32,20,25,139,337
208,2025-08-19,201,32,18,23,152,417
208,2025-08-20,205,36,22,12,200,419
208,2025-08-21,203,36,25,40,205,529
208,2025-08-22,222,34,23,7,223,579
208,2025-08-23,202,34,16,20,185,412
208,2025-08-24,195,33,21,31,144,300
208,2025-08-25,197,30,21,37,126,300
208,2025-08-26,202,34,26,26,172,491
208,2025-08-27,213,32,18,2,146,331
208,2025-08-28,222,36,22,0,202,591
208,2025-08-29,200,33,23,33,157,410
208,2025-08-30,207,32,21,24,132,312
208,2025-08-31,197,32,20,15,78,203
208,2025-09-01,209,34,21,17,78,213
208,2025-09-02,212,33,22,13,149,409
208,2025-09-03,211,39,30,46,180,497
208,2025-09-04,213,38,26,26,186,461
208,2025-09-05,205,30,20,5,148,365
209,2025-08-07,658,59,32,258,148,421
209,2025-08-08,755,58,27,198,172,457
209,2025-08-09,731,54,32,215,172,499
209,2025-08-10,716,53,25,224,185,528
209,2025-08-11,603,56,29,250,89,200
209,2025-08-12,677,53,26,256,156,439
209,2025-08-13,700,60,36,233,127,264
209,2025-08-14,714,58,35,249,149,353
209,2025-08-15,727,63,38,243,140,295
209,2025-08-16,711,62,36,245,124,268
209,2025-08-17,695,56,32,243,193,474
209,2025-08-18,643,55,30,242,180,479
209,2025-08-19,640,57,32,244,174,423
209,2025-08-20,674,63,34,240,84,185
209,2025-08-21,746,65,34,206,181,469
209,2025-08-22,697,60,37,227,167,486
209,2025-08-23,676,61,26,215,134,275
209,2025-08-24,682,49,27,242,151,403
209,2025-08-25,687,54,32,242,172,448
209,2025-08-26,692,58,35,200,118,307
209,2025-08-27,742,64,34,210,185,465
209,2025-08-28,769,57,29,177,138,319
209,2025-08-29,703,61,25,233,121,356
209,2025-08-30,687,56,29,225,160,478
209,2025-08-31,669,54,34,234,151,332
209,2025-09-01,686,63,38,233,172,494
209,2025-09-02,664,58,37,243,128,364
209,2025-09-03,709,54,31,206,125,255
209,2025-09-04,705,61,33,252,145,418
209,2025-09-05,662,60,31,225,164,448
210,2025-08-07,244,27,13,115,130,263
210,2025-08-08,235,30,16,83,123,280
210,2025-08-09,234,30,13,127,154,441
210,2025-08-10,230,29,12,110,138,403
210,2025-08-11,200,26,14,122,135,330
210,2025-08-12,218,28,13,161,160,332
210,2025-08-13,220,29,14,107,160,361
210,2025-08-14,228,28,11,120,138,401
210,2025-08-15,228,29,16,102,162,407
210,2025-08-16,226,30,13,127,194,534
210,2025-08-17,224,27,13,122,193,414
210,2025-08-18,213,29,13,128,149,335
210,2025-08-19,229,28,13,124,161,459
210,2025-08-20,243,30,14,108,125,280
210,2025-08-21,233,29,13,102,167,411
210,2025-08-22,232,30,14,77,151,420
210,2025-08-23,216,28,12,84,164,449
210,2025-08-24,236,27,12,117,156,362
210,2025-08-25,206,27,11,104,209,578
210,2025-08-26,240,26,13,97,188,410
210,2025-08-27,233,30,14,89,111,239
210,2025-08-28,224,32,17,110,131,315
210,2025-08-29,219,32,13,93,96,218
210,2025-08-30,216,27,13,97,244,568
210,2025-08-31,223,30,12,122,174,442
210,2025-09-01,221,29,11,95,132,301
210,2025-09-02,236,34,18,103,158,434
210,2025-09-03,235,32,15,96,200,594
210,2025-09-04,220,28,14,116,113,246
210,2025-09-05,212,27,12,116,134,276
211,2025-08-07,982,141,62,355,156,335
211,2025-08-08,996,148,75,378,123,270
211,2025-08-09,1000,148,70,368,156,413
211,2025-08-10,979,151,65,372,91,221
211,2025-08-11,943,133,57,367,163,477
211,2025-08-12,923,130,54,373,152,418
211,2025-08-13,918,139,74,377,163,427
211,2025-08-14,987,156,77,365,108,241
211,2025-08-15,1029,142,73,330,207,598
211,2025-08-16,992,154,71,327,178,359
211,2025-08-17,933,133,55,367,116,331
211,2025-08-18,979,135,61,365,205,471
211,2025-08-19,936,145,75,357,139,313
211,2025-08-20,975,143,69,354,137,278
211,2025-08-21,1025,156,80,362,123,328
211,2025-08-22,966,157,82,363,120,300
211,2025-08-23,978,138,77,384,107,319
211,2025-08-24,885,142,71,361,143,332
211,2025-08-25,956,125,58,347,149,439
211,2025-08-26,947,140,67,390,188,466
211,2025-08-27,1038,147,72,350,127,292
211,2025-08-28,1008,146,70,354,160,433
211,2025-08-29,1001,141,65,352,96,242
211,2025-08-30,968,135,50,342,126,283
211,2025-08-31,852,128,67,371,111,275
211,2025-09-01,959,146,69,374,180,418
211,2025-09-02,1035,137,70,346,165,406
211,2025-09-03,996,151,71,342,164,428
211,2025-09-04,1021,151,74,333,157,324
211,2025-09-05,922,140,69,387,128,309
212,2025-08-07,1710,144,93,625,154,393
212,2025-08-08,1737,146,89,628,148,334
212,2025-08-09,1868,133,84,572,189,508
212,2025-08-10,1696,138,92,602,173,463
212,2025-08-11,1788,131,74,577,179,478
212,2025-08-12,1675,140,93,605,181,404
212,2025-08-13,1683,137,97,613,202,435
212,2025-08-14,1747,149,90,596,182,420
212,2025-08-15,1901,151,90,551,146,334
212,2025-08-16,1758,141,93,592,171,484
212,2025-08-17,1691,135,76,614,182,460
212,2025-08-18,1621,136,88,614,114,303
212,2025-08-19,1692,139,82,612,108,257
212,2025-08-20,1780,146,89,600,161,380
212,2025-08-21,1842,142,82,599,188,382
212,2025-08-22,1809,143,78,578,95,228
212,2025-08-23,1735,141,79,601,147,297
212,2025-08-24,1669,130,85,633,161,463
212,2025-08-25,1698,141,88,598,204,485
212,2025-08-26,1886,135,85,566,214,596
212,2025-08-27,1811,147,100,573,173,512
212,2025-08-28,1749,153,96,589,139,321
212,2025-08-29,1812,142,79,583,151,406
212,2025-08-30,1721,125,78,625,155,369
212,2025-08-31,1669,133,84,584,137,356
212,2025-09-01,1730,131,89,607,79,232
212,2025-09-02,1837,138,87,568,115,248
212,2025-09-03,1829,140,87,574,144,330
212,2025-09-04,1859,142,87,588,87,252
212,2025-09-05,1727,137,89,616,138,365
213,2025-08-07,1537,192,105,416,149,402
213,2025-08-08,1736,213,113,389,101,279
213,2025-08-09,1654,214,104,392,68,165
213,2025-08-10,1606,184,90,435,165,390
213,2025-08-11,1550,189,85,452,194,564
213,2025-08-12,1579,181,85,420,125,331
213,2025-08-13,1540,203,97,428,209,532
213,2025-08-14,1658,206,100,391,80,237
213,2025-08-15,1671,210,106,405,106,317
213,2025-08-16,1605,204,95,446,167,458
213,2025-08-17,1535,189,98,459,178,358
213,2025-08-18,1497,193,89,502,173,418
213,2025-08-19,1526,190,92,419,143,414
213,2025-08-20,1669,199,94,412,126,263
213,2025-08-21,1554,202,102,420,112,316
213,2025-08-22,1614,191,94,428,162,423
213,2025-08-23,1552,186,91,471,159,326
213,2025-08-24,1465,195,102,479,131,347
213,2025-08-25,1394,192,95,465,163,422
213,2025-08-26,1554,192,89,464,59,165
213,2025-08-27,1621,195,89,399,201,474
213,2025-08-28,1731,218,117,357,193,401
213,2025-08-29,1655,200,103,404,106,229
213,2025-08-30,1535,195,91,457,116,295
213,2025-08-31,1559,190,94,455,154,325
213,2025-09-01,1625,185,101,446,190,498
213,2025-09-02,1634,206,100,412,188,408
213,2025-09-03,1599,197,98,437,144,416
213,2025-09-04,1607,204,108,427,209,570
213,2025-09-05,1511,197,99,455,95,230
214,2025-08-07,847,96,60,285,220,552
214,2025-08-08,859,101,51,305,187,554
214,2025-08-09,877,98,43,297,213,485
214,2025-08-10,824,100,59,256,103,235
214,2025-08-11,782,90,44,318,154,375
214,2025-08-12,783,94,46,293,166,387
214,2025-08-13,791,94,46,299,150,435
214,2025-08-14,820,99,46,289,166,357
214,2025-08-15,847,106,55,260,112,311
214,2025-08-16,830,94,53,290,148,314
214,2025-08-17,822,102,50,298,156,351
214,2025-08-18,770,91,54,319,128,353
214,2025-08-19,823,100,53,299,193,429
214,2025-08-20,866,100,50,333,114,240
214,2025-08-21,888,101,53,295,172,493
214,2025-08-22,856,105,45,319,135,349
214,2025-08-23,828,91,47,288,184,521
214,2025-08-24,733,91,49,316,88,198
214,2025-08-25,787,96,43,305,157,406
214,2025-08-26,813,97,51,289,153,344
214,2025-08-27,906,94,47,294,146,355
214,2025-08-28,885,104,52,297,137,286
214,2025-08-29,827,99,49,283,166,381
214,2025-08-30,758,88,42,316,168,377
214,2025-08-31,782,95,49,318,162,360
214,2025-09-01,822,97,52,311,195,510
214,2025-09-02,855,100,46,279,180,461
214,2025-09-03,888,107,52,302,167,469
214,2025-09-04,834,96,53,297,34,86
214,2025-09-05,813,94,45,330,159,418
215,2025-08-07,480,31,19,151,181,530
215,2025-08-08,499,31,17,146,124,256
215,2025-08-09,552,33,18,103,117,273
215,2025-08-10,502,31,17,94,139,375
215,2025-08-11,458,31,16,157,171,466
215,2025-08-12,456,29,17,147,135,293
215,2025-08-13,481,30,16,129,110,222
215,2025-08-14,501,30,16,149,136,341
215,2025-08-15,506,33,19,96,224,646
215,2025-08-16,489,32,18,120,149,319
215,2025-08-17,491,29,16,119,129,259
215,2025-08-18,467,29,16,116,163,334
215,2025-08-19,475,29,17,141,179,428
215,2025-08-20,486,31,18,131,74,149
215,2025-08-21,529,32,18,121,122,335
215,2025-08-22,500,33,19,146,176,526
215,2025-08-23,502,31,18,98,119,338
215,2025-08-24,450,30,16,131,162,440
215,2025-08-25,469,30,18,132,142,371
215,2025-08-26,478,31,17,98,132,306
215,2025-08-27,509,33,19,110,128,270
215,2025-08-28,516,32,20,144,125,306
215,2025-08-29,486,30,17,137,161,426
215,2025-08-30,456,30,16,135,137,337
215,2025-08-31,484,30,17,116,171,355
215,2025-09-01,490,30,16,144,145,382
215,2025-09-02,504,32,18,138,155,325
215,2025-09-03,526,32,20,116,197,397
215,2025-09-04,487,29,16,125,137,386
215,2025-09-05,461,30,17,135,109,222
216,2025-08-07,585,53,30,220,106,216
216,2025-08-08,577,55,31,206,192,459
216,2025-08-09,619,53,32,191,141,359
216,2025-08-10,583,48,25,190,174,446
216,2025-08-11,515,48,32,205,159,328
216,2025-08-12,529,46,33,225,124,326
216,2025-08-13,544,49,31,215,130,359
216,2025-08-14,574,52,34,211,167,382
216,2025-08-15,561,53,34,192,129,270
216,2025-08-16,573,48,27,192,151,394
216,2025-08-17,515,47,26,231,171,402
216,2025-08-18,548,45,28,219,185,419
216,2025-08-19,586,49,35,184,131,301
216,2025-08-20,584,46,27,202,193,459
216,2025-08-21,596,53,36,208,165,444
216,2025-08-22,543,49,26,205,167,386
216,2025-08-23,542,46,26,212,194,537
216,2025-08-24,545,47,30,193,175,427
216,2025-08-25,538,48,33,182,178,432
216,2025-08-26,578,48,31,192,150,360
216,2025-08-27,586,51,35,193,188,441
216,2025-08-28,526,55,37,221,179,417
216,2025-08-29,531,46,28,204,131,371
216,2025-08-30,535,46,32,203,102,266
216,2025-08-31,510,43,30,229,161,359
216,2025-09-01,582,51,31,191,156,429
216,2025-09-02,601,51,33,192,135,272
216,2025-09-03,560,51,31,179,155,335
216,2025-09-04,538,49,32,210,132,389
216,2025-09-05,552,46,30,211,152,318
217,2025-08-07,467,54,31,161,72,175
217,2025-08-08,490,61,33,187,139,336
217,2025-08-09,504,58,28,184,144,365
217,2025-08-10,487,57,31,149,163,464
217,2025-08-11,454,54,27,182,112,335
217,2025-08-12,486,54,26,157,156,435
217,2025-08-13,474,52,30,171,202,500
217,2025-08-14,487,53,29,182,122,258
217,2025-08-15,492,55,27,202,116,309
217,2025-08-16,494,57,28,191,153,332
217,2025-08-17,485,52,28,151,163,366
217,2025-08-18,460,50,25,189,146,375
217,2025-08-19,440,51,31,194,107,276
217,2025-08-20,484,51,22,166,170,351
217,2025-08-21,510,61,30,148,203,501
217,2025-08-22,485,60,30,176,132,323
217,2025-08-23,483,54,27,184,181,541
217,2025-08-24,466,55,31,171,153,395
217,2025-08-25,456,56,31,183,133,280
217,2025-08-26,472,59,31,165,146,330
217,2025-08-27,506,60,36,151,186,433
217,2025-08-28,514,60,29,161,187,434
217,2025-08-29,489,57,31,141,128,289
217,2025-08-30,445,54,31,185,139,315
217,2025-08-31,479,55,29,173,131,315
217,2025-09-01,499,52,30,183,106,226
217,2025-09-02,479,56,28,177,143,418
217,2025-09-03,512,58,26,180,196,492
217,2025-09-04,485,59,34,159,154,351
217,2025-09-05,475,55,31,165,106,226
218,2025-08-07,1165,78,41,595,118,337
218,2025-08-08,1218,80,51,585,99,281
218,2025-08-09,1178,82,49,634,106,273
218,2025-08-10,1208,73,47,561,109,293
218,2025-08-11,1163,66,36,623,158,390
218,2025-08-12,1110,69,42,633,182,459
218,2025-08-13,1177,75,36,607,156,335
218,2025-08-14,1171,74,38,607,108,287
218,2025-08-15,1259,84,38,617,172,457
218,2025-08-16,1156,78,41,615,181,383
218,2025-08-17,1125,70,36,608,86,234
218,2025-08-18,1195,66,36,605,103,252
218,2025-08-19,1202,68,43,615,156,323
218,2025-08-20,1220,70,40,615,113,293
218,2025-08-21,1262,75,41,589,166,347
218,2025-08-22,1231,78,42,597,146,383
218,2025-08-23,1074,72,44,612,97,283
218,2025-08-24,1180,67,42,604,134,328
218,2025-08-25,1136,71,41,609,176,485
218,2025-08-26,1183,64,41,619,146,397
218,2025-08-27,1339,77,43,557,182,541
218,2025-08-28,1259,78,41,590,167,439
218,2025-08-29,1212,71,37,599,195,503
218,2025-08-30,1145,63,30,612,160,398
218,2025-08-31,1096,67,41,622,182,463
218,2025-09-01,1083,78,46,627,154,440
218,2025-09-02,1268,77,43,594,176,419
218,2025-09-03,1259,77,43,602,134,309
218,2025-09-04,1207,78,50,603,118,337
218,2025-09-05,1183,70,43,604,107,301
219,2025-08-07,1814,193,117,62,147,420
219,2025-08-08,1903,208,121,28,184,542
219,2025-08-09,1914,205,117,18,157,428
219,2025-08-10,1825,220,122,53,131,315
219,2025-08-11,1802,182,98,49,121,285
219,2025-08-12,1759,190,99,95,139,357
219,2025-08-13,1868,205,112,47,120,318
219,2025-08-14,1895,200,109,46,172,482
219,2025-08-15,1893,217,108,39,154,408
219,2025-08-16,1948,213,110,43,171,368
219,2025-08-17,1825,195,111,65,130,293
219,2025-08-18,1706,185,106,108,162,398
219,2025-08-19,1792,202,125,79,163,342
219,2025-08-20,1864,206,103,24,169,499
219,2025-08-21,2017,214,124,6,178,376
219,2025-08-22,1847,223,132,43,119,259
219,2025-08-23,1825,203,127,29,124,324
219,2025-08-24,1649,186,101,125,149,380
219,2025-08-25,1710,194,119,73,147,380
219,2025-08-26,1772,195,113,68,136,354
219,2025-08-27,1874,209,122,52,106,212
219,2025-08-28,1956,217,129,0,164,453
219,2025-08-29,1835,205,123,44,189,518
219,2025-08-30,1725,186,107,110,154,351
219,2025-08-31,1771,194,105,65,164,358
219,2025-09-01,1803,193,108,46,154,396
219,2025-09-02,1965,194,115,18,168,373
219,2025-09-03,1940,209,107,40,125,308
219,2025-09-04,1928,214,131,21,152,310
219,2025-09-05,1739,191,112,70,134,368
220,2025-08-07,1330,163,107,479,141,355
220,2025-08-08,1338,158,106,487,181,369
220,2025-08-09,1399,180,114,486,150,371
220,2025-08-10,1357,159,102,500,186,497
220,2025-08-11,1372,142,95,473,176,481
220,2025-08-12,1314,149,90,508,97,232
220,2025-08-13,1323,150,94,496,122,313
220,2025-08-14,1356,161,104,481,132,323
220,2025-08-15,1447,164,100,472,187,452
220,2025-08-16,1380,159,93,499,149,409
220,2025-08-17,1311,149,93,513,143,330
220,2025-08-18,1307,153,94,505,162,355
220,2025-08-19,1314,160,100,507,139,376
220,2025-08-20,1386,158,94,508,191,475
220,2025-08-21,1404,165,96,458,120,356
220,2025-08-22,1463,170,106,482,151,445
220,2025-08-23,1341,148,96,491,156,321
220,2025-08-24,1349,134,79,493,145,424
220,2025-08-25,1267,141,91,516,149,434
220,2025-08-26,1318,163,114,510,187,550
220,2025-08-27,1399,171,105,474,139,401
220,2025-08-28,1390,166,98,481,136,298
220,2025-08-29,1398,162,98,491,112,334
220,2025-08-30,1299,152,99,470,201,402
220,2025-08-31,1272,150,85,496,150,422
220,2025-09-01,1397,166,111,478,129,311
220,2025-09-02,1435,166,94,445,114,232
220,2025-09-03,1383,165,104,451,183,506
220,2025-09-04,1300,156,100,513,175,484
220,2025-09-05,1274,146,91,505,161,415
221,2025-08-07,276,24,14,7,133,362
221,2025-08-08,256,27,18,35,132,382
221,2025-08-09,257,28,19,71,166,419
221,2025-08-10,239,30,21,36,144,395
221,2025-08-11,250,25,18,43,112,303
221,2025-08-12,247,20,12,53,164,441
221,2025-08-13,243,26,20,28,127,348
221,2025-08-14,262,27,17,76,190,503
221,2025-08-15,281,27,21,20,157,458
221,2025-08-16,269,27,17,64,152,374
221,2025-08-17,250,24,14,53,132,268
221,2025-08-18,214,24,14,72,132,318
221,2025-08-19,253,25,14,91,150,443
221,2025-08-20,271,30,20,50,140,395
221,2025-08-21,280,25,15,10,142,403
221,2025-08-22,275,26,17,37,171,342
221,2025-08-23,254,25,16,65,201,549
221,2025-08-24,251,22,13,69,114,329
221,2025-08-25,249,24,18,47,184,401
221,2025-08-26,248,27,18,35,185,422
221,2025-08-27,252,26,17,37,130,332
221,2025-08-28,270,26,16,26,116,232
221,2025-08-29,265,26,17,60,114,267
221,2025-08-30,238,26,17,48,128,271
221,2025-08-31,254,24,15,44,146,361
221,2025-09-01,248,28,15,25,186,557
221,2025-09-02,270,26,15,52,173,518
221,2025-09-03,280,25,18,43,163,382
221,2025-09-04,262,25,16,24,190,569
221,2025-09-05,243,27,16,64,138,281
222,2025-08-07,280,42,18,31,93,228
222,2025-08-08,293,46,23,5,156,313
222,2025-08-09,297,44,21,9,185,381
222,2025-08-10,290,43,21,0,115,303
222,2025-08-11,273,40,19,31,175,384
222,2025-08-12,276,42,22,18,198,483
222,2025-08-13,281,41,19,0,128,346
222,2025-08-14,307,47,25,36,110,288
222,2025-08-15,296,44,22,24,110,235
222,2025-08-16,285,43,21,54,180,500
222,2025-08-17,284,42,22,39,80,196
222,2025-08-18,276,39,17,9,131,272
222,2025-08-19,292,38,18,44,142,317
222,2025-08-20,288,41,23,1,134,386
222,2025-08-21,301,44,23,13,139,316
222,2025-08-22,286,46,23,22,135,339
222,2025-08-23,279,44,20,35,148,348
222,2025-08-24,255,40,19,42,136,386
222,2025-08-25,277,40,22,25,136,380
222,2025-08-26,284,43,22,39,140,417
222,2025-08-27,309,44,22,2,121,280
222,2025-08-28,302,48,26,2,105,221
222,2025-08-29,284,43,20,28,62,140
222,2025-08-30,266,38,19,38,157,314
222,2025-08-31,285,42,21,36,99,262
222,2025-09-01,284,41,19,22,51,111
222,2025-09-02,298,42,18,15,197,475
222,2025-09-03,293,39,22,0,164,411
222,2025-09-04,291,42,22,19,163,341
222,2025-09-05,283,43,22,28,115,241
223,2025-08-07,1314,183,105,190,199,475
223,2025-08-08,1342,198,110,186,154,318
223,2025-08-09,1345,191,121,194,141,308
223,2025-08-10,1305,188,108,194,180,415
223,2025-08-11,1252,180,108,219,82,244
223,2025-08-12,1258,158,99,219,136,315
223,2025-08-13,1304,176,87,178,166,353
223,2025-08-14,1285,190,115,185,128,334
223,2025-08-15,1376,202,115,186,194,408
223,2025-08-16,1413,173,98,164,174,442
223,2025-08-17,1305,174,93,213,118,273
223,2025-08-18,1268,161,102,208,118,296
223,2025-08-19,1267,177,97,188,127,315
223,2025-08-20,1332,198,105,173,156,419
223,2025-08-21,1351,192,109,185,184,508
223,2025-08-22,1379,186,110,170,146,352
223,2025-08-23,1325,176,108,203,199,444
223,2025-08-24,1314,168,98,184,132,389
223,2025-08-25,1276,179,99,214,130,271
223,2025-08-26,1250,176,102,196,144,305
223,2025-08-27,1361,201,117,202,135,312
223,2025-08-28,1403,202,122,168,158,317
223,2025-08-29,1331,184,96,174,211,558
223,2025-08-30,1271,172,100,223,251,740
223,2025-08-31,1268,177,103,216,122,319
223,2025-09-01,1339,183,106,168,169,452
223,2025-09-02,1353,189,103,165,178,419
223,2025-09-03,1356,201,118,176,162,457
223,2025-09-04,1338,186,109,187,149,303
223,2025-09-05,1289,172,96,194,150,333
224,2025-08-07,1476,95,42,521,155,454
224,2025-08-08,1557,106,52,543,150,324
224,2025-08-09,1538,105,50,519,126,308
224,2025-08-10,1480,104,51,542,97,200
224,2025-08-11,1417,98,46,525,200,594
224,2025-08-12,1401,97,48,541,153,370
224,2025-08-13,1398,102,47,562,170,437
224,2025-08-14,1516,103,49,515,201,441
224,2025-08-15,1569,98,53,488,115,326
224,2025-08-16,1475,101,50,569,202,533
224,2025-08-17,1448,99,49,544,165,421
224,2025-08-18,1402,91,44,534,173,395
224,2025-08-19,1440,94,42,563,181,408
224,2025-08-20,1464,95,45,531,142,344
224,2025-08-21,1471,101,53,526,208,618
224,2025-08-22,1487,95,50,556,124,334
224,2025-08-23,1518,93,46,525,147,378
224,2025-08-24,1389,100,49,557,150,333
224,2025-08-25,1312,93,46,579,147,401
224,2025-08-26,1407,100,53,560,164,408
224,2025-08-27,1599,102,48,511,187,426
224,2025-08-28,1583,107,48,512,142,315
224,2025-08-29,1418,95,47,526,203,533
224,2025-08-30,1464,95,46,540,172,407
224,2025-08-31,1443,92,43,554,102,266
224,2025-09-01,1510,106,59,551,129,291
